Term	Overlap	P-value	Adjusted P-value	Old P-value	Old Adjusted P-value	Odds Ratio	Combined Score	Genes
Membrane Organization (GO:0061024)	3/173	0.44634997143643257	0.5892121976878902	0	0	1.227506803433117	0.9901707509202018	EXOC8;EXOC6;TOR1B
Cell-Matrix Adhesion (GO:0007160)	2/107	0.4503343227551243	0.5900416624376967	0	0	1.3246200607902736	1.0567355659853814	ITGB1;ARHGEF7
Positive Regulation of Cell Growth (GO:0030307)	2/107	0.4503343227551243	0.5900416624376967	0	0	1.3246200607902736	1.0567355659853814	KLHL22;MTOR
Regulation of Glycolytic Process (GO:0006110)	1/42	0.4518984893846119	0.5900416624376967	0	0	1.6956821511678015	1.3468764417255463	MTOR
Acylglycerol Metabolic Process (GO:0006639)	1/42	0.4518984893846119	0.5900416624376967	0	0	1.6956821511678015	1.3468764417255463	PNPLA2
Ribosome Assembly (GO:0042255)	1/42	0.4518984893846119	0.5900416624376967	0	0	1.6956821511678015	1.3468764417255463	RPL11
Determination of Heart Left/Right Asymmetry (GO:0061371)	1/42	0.4518984893846119	0.5900416624376967	0	0	1.6956821511678015	1.3468764417255463	VANGL2
Embryonic Heart Tube Morphogenesis (GO:0003143)	1/42	0.4518984893846119	0.5900416624376967	0	0	1.6956821511678015	1.3468764417255463	VANGL2
Lysosome Localization (GO:0032418)	1/42	0.4518984893846119	0.5900416624376967	0	0	1.6956821511678015	1.3468764417255463	SPAG9
Positive Regulation of Ossification (GO:0045778)	1/42	0.4518984893846119	0.5900416624376967	0	0	1.6956821511678015	1.3468764417255463	ATP2B1
Potassium Ion Import Across Plasma Membrane (GO:1990573)	1/42	0.4518984893846119	0.5900416624376967	0	0	1.6956821511678015	1.3468764417255463	SLC12A2
Protein Destabilization (GO:0031648)	1/42	0.4518984893846119	0.5900416624376967	0	0	1.6956821511678015	1.3468764417255463	MTOR
Regulation of Cellular Component Size (GO:0032535)	1/42	0.4518984893846119	0.5900416624376967	0	0	1.6956821511678015	1.3468764417255463	MTOR
Regulation of Chromosome Organization (GO:0033044)	1/42	0.4518984893846119	0.5900416624376967	0	0	1.6956821511678015	1.3468764417255463	SMG1
Negative Regulation of Multicellular Organismal Process (GO:0051241)	4/243	0.45395199834471783	0.5919513633568969	0	0	1.1641960549910342	0.9194399201829867	ITGB1;TLE3;ATP2B1;FBXO11
Positive Regulation of DNA Metabolic Process (GO:0051054)	2/108	0.4550869418354411	0.5919513633568969	0	0	1.3120567375886525	1.0329387057137986	WRN;CEBPG
Regulation of Dendrite Development (GO:0050773)	1/43	0.45969789326266325	0.5919513633568969	0	0	1.6552246340232206	1.2864170135635367	VLDLR
Regulation of Epithelial Cell Migration (GO:0010632)	1/43	0.45969789326266325	0.5919513633568969	0	0	1.6552246340232206	1.2864170135635367	ANKRD44
RNA Transport (GO:0050658)	1/43	0.45969789326266325	0.5919513633568969	0	0	1.6552246340232206	1.2864170135635367	FMR1
Regulation of Peptidyl-Tyrosine Phosphorylation (GO:0050730)	1/43	0.45969789326266325	0.5919513633568969	0	0	1.6552246340232206	1.2864170135635367	CSPG4
Ephrin Receptor Signaling Pathway (GO:0048013)	1/43	0.45969789326266325	0.5919513633568969	0	0	1.6552246340232206	1.2864170135635367	ARHGEF7
Negative Regulation of Lymphocyte Proliferation (GO:0050672)	1/43	0.45969789326266325	0.5919513633568969	0	0	1.6552246340232206	1.2864170135635367	SDC4
Negative Regulation of Organelle Assembly (GO:1902116)	1/43	0.45969789326266325	0.5919513633568969	0	0	1.6552246340232206	1.2864170135635367	CDK5RAP2
Negative Regulation of Ubiquitin-Dependent Protein Catabolic Process (GO:2000059)	1/43	0.45969789326266325	0.5919513633568969	0	0	1.6552246340232206	1.2864170135635367	RPL11
Non-Canonical Wnt Signaling Pathway (GO:0035567)	1/43	0.45969789326266325	0.5919513633568969	0	0	1.6552246340232206	1.2864170135635367	VANGL2
Positive Regulation of Biomineral Tissue Development (GO:0070169)	1/43	0.45969789326266325	0.5919513633568969	0	0	1.6552246340232206	1.2864170135635367	ATP2B1
Positive Regulation of Monoatomic Ion Transport (GO:0043270)	1/43	0.45969789326266325	0.5919513633568969	0	0	1.6552246340232206	1.2864170135635367	ATP2B1
Positive Regulation of Myeloid Leukocyte Differentiation (GO:0002763)	1/43	0.45969789326266325	0.5919513633568969	0	0	1.6552246340232206	1.2864170135635367	HAX1
Positive Regulation of Receptor-Mediated Endocytosis (GO:0048260)	1/43	0.45969789326266325	0.5919513633568969	0	0	1.6552246340232206	1.2864170135635367	FMR1
Regulation of Proteasomal Ubiquitin-Dependent Protein Catabolic Process (GO:0032434)	2/109	0.45981597243438244	0.5919513633568969	0	0	1.2997282428580899	1.0097964723251052	RPL11;STUB1
Positive Regulation of Vasculature Development (GO:1904018)	2/109	0.45981597243438244	0.5919513633568969	0	0	1.2997282428580899	1.0097964723251052	ITGB1;AGGF1
Cellular Response to Oxygen-Containing Compound (GO:1901701)	6/384	0.46426507083578	0.595307076658376	0	0	1.104145255224392	0.8472102309131944	PABPN1;PTK7;KLHL22;ATM;MTOR;IGF1R
Cilium Assembly (GO:0060271)	4/247	0.46640866097080447	0.595307076658376	0	0	1.1447971781305115	0.873128879219762	DYNC2H1;DYNC2LI1;VANGL2;CC2D2A
Regulation of Microtubule-Based Process (GO:0032886)	1/44	0.4673866977741195	0.595307076658376	0	0	1.6166488618621087	1.2296204040444658	CYLD
Bone Development (GO:0060348)	1/44	0.4673866977741195	0.595307076658376	0	0	1.6166488618621087	1.2296204040444658	DYM
Carbohydrate Derivative Biosynthetic Process (GO:1901137)	1/44	0.4673866977741195	0.595307076658376	0	0	1.6166488618621087	1.2296204040444658	SCCPDH
Response to Amino Acid Starvation (GO:1990928)	1/44	0.4673866977741195	0.595307076658376	0	0	1.6166488618621087	1.2296204040444658	MTOR
Substantia Nigra Development (GO:0021762)	1/44	0.4673866977741195	0.595307076658376	0	0	1.6166488618621087	1.2296204040444658	SEC16A
Learning (GO:0007612)	1/44	0.4673866977741195	0.595307076658376	0	0	1.6166488618621087	1.2296204040444658	NRXN3
Lysosome Organization (GO:0007040)	1/44	0.4673866977741195	0.595307076658376	0	0	1.6166488618621087	1.2296204040444658	ANKRD44
Negative Regulation of Organelle Organization (GO:0010639)	1/44	0.4673866977741195	0.595307076658376	0	0	1.6166488618621087	1.2296204040444658	MTOR
Negative Regulation of Protein Localization (GO:1903828)	1/44	0.4673866977741195	0.595307076658376	0	0	1.6166488618621087	1.2296204040444658	MTOR
Organelle Disassembly (GO:1903008)	1/44	0.4673866977741195	0.595307076658376	0	0	1.6166488618621087	1.2296204040444658	PNPLA2
Protein Sumoylation (GO:0016925)	1/44	0.4673866977741195	0.595307076658376	0	0	1.6166488618621087	1.2296204040444658	KIAA1586
Regulation of G1/S Transition of Mitotic Cell Cycle (GO:2000045)	2/111	0.46920212222712643	0.5966444604829446	0	0	1.2757498861344265	0.9653875449649036	ANKRD17;ADAMTS1
Regulation of Cellular Response to Stress (GO:0080135)	2/111	0.46920212222712643	0.5966444604829446	0	0	1.2757498861344265	0.9653875449649036	ATM;MTOR
Regulation of Wnt Signaling Pathway (GO:0030111)	2/112	0.47385870030834687	0.6010330519450983	0	0	1.264087685364281	0.9440789608343292	PTK7;GPC3
Regulation of Nervous System Development (GO:0051960)	1/45	0.47496646568079604	0.6010330519450983	0	0	1.579826533890138	1.1761983526500668	ZPR1
Response to Amyloid-Beta (GO:1904645)	1/45	0.47496646568079604	0.6010330519450983	0	0	1.579826533890138	1.1761983526500668	IGF1R
Establishment of Protein Localization to Mitochondrion (GO:0072655)	1/45	0.47496646568079604	0.6010330519450983	0	0	1.579826533890138	1.1761983526500668	PITRM1
Extracellular Matrix Disassembly (GO:0022617)	1/45	0.47496646568079604	0.6010330519450983	0	0	1.579826533890138	1.1761983526500668	EXOC8
Regulation of B Cell Proliferation (GO:0030888)	1/45	0.47496646568079604	0.6010330519450983	0	0	1.579826533890138	1.1761983526500668	ATM
Lipid Transport (GO:0006869)	2/113	0.47849060716177905	0.6050015057301001	0	0	1.252635614337742	0.9233411331563433	ABCD3;SLC27A4
Regulation of Osteoclast Differentiation (GO:0045670)	1/46	0.4824387379695324	0.6073783571323371	0	0	1.544640753828033	1.1258907063295815	MTOR
Central Nervous System Neuron Differentiation (GO:0021953)	1/46	0.4824387379695324	0.6073783571323371	0	0	1.544640753828033	1.1258907063295815	ATP7A
Negative Regulation of Protein Serine/Threonine Kinase Activity (GO:0071901)	1/46	0.4824387379695324	0.6073783571323371	0	0	1.544640753828033	1.1258907063295815	PTPN1
Neurotransmitter Transport (GO:0006836)	1/46	0.4824387379695324	0.6073783571323371	0	0	1.544640753828033	1.1258907063295815	LIN7C
Protein Localization to Cilium (GO:0061512)	1/46	0.4824387379695324	0.6073783571323371	0	0	1.544640753828033	1.1258907063295815	CC2D2A
Transforming Growth Factor Beta Receptor Superfamily Signaling Pathway (GO:0141091)	2/114	0.4830976028506081	0.6073783571323371	0	0	1.241388044579534	0.9031551993083641	ITGB1;JUN
Positive Regulation of Wnt Signaling Pathway (GO:0030177)	2/114	0.4830976028506081	0.6073783571323371	0	0	1.241388044579534	0.9031551993083641	PTK7;GPC3
Intrinsic Apoptotic Signaling Pathway (GO:0097193)	2/115	0.48767945926800754	0.6094222248055459	0	0	1.2303395468524445	0.8835030572459492	ATM;UACA
Regulation of JNK Cascade (GO:0046328)	2/115	0.48767945926800754	0.6094222248055459	0	0	1.2303395468524445	0.8835030572459492	CYLD;IGF1R
Cellular Defense Response (GO:0006968)	1/47	0.4898050337917569	0.6094222248055459	0	0	1.5109847902903673	1.0784621564489247	ITGB1
Cellular Response to Amino Acid Starvation (GO:0034198)	1/47	0.4898050337917569	0.6094222248055459	0	0	1.5109847902903673	1.0784621564489247	MTOR
Double-Strand Break Repair via Nonhomologous End Joining (GO:0006303)	1/47	0.4898050337917569	0.6094222248055459	0	0	1.5109847902903673	1.0784621564489247	ATM
Intracellular Glucose Homeostasis (GO:0001678)	1/47	0.4898050337917569	0.6094222248055459	0	0	1.5109847902903673	1.0784621564489247	IGF1R
Negative Regulation of Cold-Induced Thermogenesis (GO:0120163)	1/47	0.4898050337917569	0.6094222248055459	0	0	1.5109847902903673	1.0784621564489247	TLE3
Positive Regulation of T Cell Mediated Immunity (GO:0002711)	1/47	0.4898050337917569	0.6094222248055459	0	0	1.5109847902903673	1.0784621564489247	KLHL22
Positive Regulation of Cytokine-Mediated Signaling Pathway (GO:0001961)	1/47	0.4898050337917569	0.6094222248055459	0	0	1.5109847902903673	1.0784621564489247	AGPAT2
Positive Regulation of mRNA Catabolic Process (GO:0061014)	1/47	0.4898050337917569	0.6094222248055459	0	0	1.5109847902903673	1.0784621564489247	MOV10
Positive Regulation of miRNA Transcription (GO:1902895)	1/47	0.4898050337917569	0.6094222248055459	0	0	1.5109847902903673	1.0784621564489247	JUN
Positive Regulation of Pattern Recognition Receptor Signaling Pathway (GO:0062208)	1/47	0.4898050337917569	0.6094222248055459	0	0	1.5109847902903673	1.0784621564489247	PUM2
Regulation of T Cell Differentiation (GO:0045580)	1/47	0.4898050337917569	0.6094222248055459	0	0	1.5109847902903673	1.0784621564489247	FANCA
Negative Regulation of Canonical Wnt Signaling Pathway (GO:0090090)	2/117	0.4967668981786889	0.61307533269382	0	0	1.2088189947579402	0.84573132872492	TLE3;CYLD
Regulation of Exocytosis (GO:0017157)	1/48	0.4970668508819682	0.61307533269382	0	0	1.4787609954138787	1.0336994123000243	RAB5A
Cellular Response to Chemokine (GO:1990869)	1/48	0.4970668508819682	0.61307533269382	0	0	1.4787609954138787	1.0336994123000243	SLC12A2
Secondary Alcohol Metabolic Process (GO:1902652)	1/48	0.4970668508819682	0.61307533269382	0	0	1.4787609954138787	1.0336994123000243	SQLE
Endoplasmic Reticulum Unfolded Protein Response (GO:0030968)	1/48	0.4970668508819682	0.61307533269382	0	0	1.4787609954138787	1.0336994123000243	PTPN1
Mitophagy (GO:0000423)	1/48	0.4970668508819682	0.61307533269382	0	0	1.4787609954138787	1.0336994123000243	LRBA
Mitotic G2/M Transition Checkpoint (GO:0044818)	1/48	0.4970668508819682	0.61307533269382	0	0	1.4787609954138787	1.0336994123000243	ATM
Nuclear Receptor-Mediated Steroid Hormone Signaling Pathway (GO:0030518)	1/48	0.4970668508819682	0.61307533269382	0	0	1.4787609954138787	1.0336994123000243	TMF1
Oligosaccharide Metabolic Process (GO:0009311)	1/48	0.4970668508819682	0.61307533269382	0	0	1.4787609954138787	1.0336994123000243	MAN1B1
Positive Regulation of Leukocyte Cell-Cell Adhesion (GO:1903039)	1/48	0.4970668508819682	0.61307533269382	0	0	1.4787609954138787	1.0336994123000243	KLHL22
Primary Alcohol Metabolic Process (GO:0034308)	1/48	0.4970668508819682	0.61307533269382	0	0	1.4787609954138787	1.0336994123000243	RETSAT
Cellular Component Disassembly (GO:0022411)	1/49	0.5042256660474921	0.6175081016245406	0	0	1.447879858657244	0.9914087462215205	EXOC8
Regulation of Wound Healing (GO:0061041)	1/49	0.5042256660474921	0.6175081016245406	0	0	1.447879858657244	0.9914087462215205	ITGB1
mRNA Catabolic Process (GO:0006402)	1/49	0.5042256660474921	0.6175081016245406	0	0	1.447879858657244	0.9914087462215205	NBAS
Negative Regulation of TORC1 Signaling (GO:1904262)	1/49	0.5042256660474921	0.6175081016245406	0	0	1.447879858657244	0.9914087462215205	ATM
Negative Regulation of Small GTPase Mediated Signal Transduction (GO:0051058)	1/49	0.5042256660474921	0.6175081016245406	0	0	1.447879858657244	0.9914087462215205	ARHGAP17
Positive Regulation of Epithelial to Mesenchymal Transition (GO:0010718)	1/49	0.5042256660474921	0.6175081016245406	0	0	1.447879858657244	0.9914087462215205	MTOR
Positive Regulation of Smooth Muscle Cell Proliferation (GO:0048661)	1/49	0.5042256660474921	0.6175081016245406	0	0	1.447879858657244	0.9914087462215205	JUN
Positive Regulation of Transport (GO:0051050)	1/49	0.5042256660474921	0.6175081016245406	0	0	1.447879858657244	0.9914087462215205	GPC3
Protein Localization to Chromosome (GO:0034502)	1/49	0.5042256660474921	0.6175081016245406	0	0	1.447879858657244	0.9914087462215205	MMS22L
MAPK Cascade (GO:0000165)	2/119	0.5057513222911147	0.6188903543578084	0	0	1.188034188034188	0.8098950101770351	PABPN1;STUB1
Regulation of Transforming Growth Factor Beta Receptor Signaling Pathway (GO:0017015)	2/120	0.5102044499601824	0.622414758149104	0	0	1.1779059983171054	0.7926644812107011	TSC22D1;STUB1
Regulation of Tumor Necrosis Factor-Mediated Signaling Pathway (GO:0010803)	1/50	0.5112829350478788	0.622414758149104	0	0	1.4182591764621042	0.9514138569552275	CYLD
Cognition (GO:0050890)	1/50	0.5112829350478788	0.622414758149104	0	0	1.4182591764621042	0.9514138569552275	DOP1B
Positive Regulation of Developmental Growth (GO:0048639)	1/50	0.5112829350478788	0.622414758149104	0	0	1.4182591764621042	0.9514138569552275	AGRN
Positive Regulation of Fat Cell Differentiation (GO:0045600)	1/50	0.5112829350478788	0.622414758149104	0	0	1.4182591764621042	0.9514138569552275	SYAP1
Positive Regulation of Lymphocyte Activation (GO:0051251)	1/50	0.5112829350478788	0.622414758149104	0	0	1.4182591764621042	0.9514138569552275	KLHL22
Negative Regulation of Cytokine Production (GO:0001818)	3/191	0.5114261098069289	0.622414758149104	0	0	1.108957371091088	0.7436137626189587	CYLD;KLHL22;ATP2B1
Protein Modification Process (GO:0036211)	8/545	0.5122611373761424	0.6229269896380661	0	0	1.035219820257469	0.6924800186104267	GMPPB;PTPN1;RPN2;FBXO2;ATM;PLOD2;STT3B;FBXO11
Cellular Response to Oxidative Stress (GO:0034599)	2/121	0.5146312999945203	0.6229269896380661	0	0	1.1679480302759402	0.7758731989144533	HM13;ATM
Negative Regulation of Defense Response (GO:0031348)	2/121	0.5146312999945203	0.6229269896380661	0	0	1.1679480302759402	0.7758731989144533	CYLD;UACA
Negative Regulation of Inflammatory Response (GO:0050728)	2/121	0.5146312999945203	0.6229269896380661	0	0	1.1679480302759402	0.7758731989144533	CYLD;UACA
Regulation of Intracellular Transport (GO:0032386)	1/51	0.5182400933679101	0.6229269896380661	0	0	1.3898233215547704	0.9135540006374121	PTPN1
Regulation of Mitotic Metaphase/Anaphase Transition (GO:0030071)	1/51	0.5182400933679101	0.6229269896380661	0	0	1.3898233215547704	0.9135540006374121	CDK5RAP2
Autophagosome Maturation (GO:0097352)	1/51	0.5182400933679101	0.6229269896380661	0	0	1.3898233215547704	0.9135540006374121	VMP1
Regulation of Secretion by Cell (GO:1903530)	1/51	0.5182400933679101	0.6229269896380661	0	0	1.3898233215547704	0.9135540006374121	FMR1
Epithelial to Mesenchymal Transition (GO:0001837)	1/51	0.5182400933679101	0.6229269896380661	0	0	1.3898233215547704	0.9135540006374121	CUL7
Insulin Receptor Signaling Pathway (GO:0008286)	1/51	0.5182400933679101	0.6229269896380661	0	0	1.3898233215547704	0.9135540006374121	IGF1R
Macromolecule Glycosylation (GO:0043413)	1/51	0.5182400933679101	0.6229269896380661	0	0	1.3898233215547704	0.9135540006374121	GMPPB
Negative Regulation of T Cell Activation (GO:0050868)	1/51	0.5182400933679101	0.6229269896380661	0	0	1.3898233215547704	0.9135540006374121	SDC4
Negative Regulation of Cell Projection Organization (GO:0031345)	1/51	0.5182400933679101	0.6229269896380661	0	0	1.3898233215547704	0.9135540006374121	ITM2C
Organic Hydroxy Compound Transport (GO:0015850)	1/51	0.5182400933679101	0.6229269896380661	0	0	1.3898233215547704	0.9135540006374121	ABCD3
Positive Regulation of Nervous System Development (GO:0051962)	1/51	0.5182400933679101	0.6229269896380661	0	0	1.3898233215547704	0.9135540006374121	NAP1L1
Proton Transmembrane Transport (GO:1902600)	1/51	0.5182400933679101	0.6229269896380661	0	0	1.3898233215547704	0.9135540006374121	ATP6V1A
Negative Regulation of DNA-binding Transcription Factor Activity (GO:0043433)	2/122	0.5190317185046359	0.6233978807000982	0	0	1.1581560283687944	0.7595074696382564	CYLD;CEBPG
Nervous System Development (GO:0007399)	7/480	0.5249170203956479	0.6277827063053658	0	0	1.0280871005411347	0.6626176452722949	APLP2;ADNP2;VLDLR;ITM2B;PTPRF;CDK5RAP2;NR2F6
Regulation of Hydrolase Activity (GO:0051336)	1/52	0.5250985561399596	0.6277827063053658	0	0	1.36250259821243	0.8776823558767917	WRN
Regulation of Substrate Adhesion-Dependent Cell Spreading (GO:1900024)	1/52	0.5250985561399596	0.6277827063053658	0	0	1.36250259821243	0.8776823558767917	ARHGEF7
Regulation of Telomere Maintenance (GO:0032204)	1/52	0.5250985561399596	0.6277827063053658	0	0	1.36250259821243	0.8776823558767917	SMG1
Positive Regulation of TORC1 Signaling (GO:1904263)	1/52	0.5250985561399596	0.6277827063053658	0	0	1.36250259821243	0.8776823558767917	KLHL22
Proton Motive Force-Driven Mitochondrial ATP Synthesis (GO:0042776)	1/52	0.5250985561399596	0.6277827063053658	0	0	1.36250259821243	0.8776823558767917	ATP5F1C
Regulation of Microtubule Polymerization (GO:0031113)	1/53	0.5318597186153663	0.6329536651308061	0	0	1.336232671921718	0.843664586350382	CDK5RAP2
Regulation of Smoothened Signaling Pathway (GO:0008589)	1/53	0.5318597186153663	0.6329536651308061	0	0	1.336232671921718	0.843664586350382	GPC3
Cellular Response to Ionizing Radiation (GO:0071479)	1/53	0.5318597186153663	0.6329536651308061	0	0	1.336232671921718	0.843664586350382	WRN
Cytoplasmic Microtubule Organization (GO:0031122)	1/53	0.5318597186153663	0.6329536651308061	0	0	1.336232671921718	0.843664586350382	KATNB1
Negative Regulation of Protein Catabolic Process (GO:0042177)	1/53	0.5318597186153663	0.6329536651308061	0	0	1.336232671921718	0.843664586350382	PSMF1
Positive Regulation of miRNA Metabolic Process (GO:2000630)	1/53	0.5318597186153663	0.6329536651308061	0	0	1.336232671921718	0.843664586350382	JUN
Defense Response to Virus (GO:0051607)	3/198	0.5356347559609546	0.6369600187209216	0	0	1.068765398302765	0.6672332046610957	MOV10;G3BP1;DHX16
Positive Regulation of Angiogenesis (GO:0045766)	2/126	0.5363663351863368	0.6373438388380328	0	0	1.1205673758865249	0.6980438769572378	ITGB1;AGGF1
Negative Regulation of Neuron Projection Development (GO:0010977)	1/54	0.5385249563316902	0.6384489786472282	0	0	1.3109540636042403	0.8113775758978068	ITM2C
Plasma Membrane Bounded Cell Projection Morphogenesis (GO:0120039)	1/54	0.5385249563316902	0.6384489786472282	0	0	1.3109540636042403	0.8113775758978068	ATP7A
Positive Regulation of Chemokine Production (GO:0032722)	1/54	0.5385249563316902	0.6384489786472282	0	0	1.3109540636042403	0.8113775758978068	IL17RA
Protein Localization to Membrane (GO:0072657)	3/199	0.5390376796332162	0.6385712329393496	0	0	1.0632580434308956	0.6570613646593266	SEC16A;AGRN;RAB6A
Transcription by RNA Polymerase II (GO:0006366)	3/200	0.5424263688583035	0.6420977289674222	0	0	1.057806600791228	0.6470633953699181	MED23;TSC22D1;POLR2D
Regulation of Cytokine Production Involved in Inflammatory Response (GO:1900015)	1/55	0.5450956255285616	0.6423311263787056	0	0	1.2866117000392618	0.7807083114098828	IL17RA
DNA-templated DNA Replication (GO:0006261)	1/55	0.5450956255285616	0.6423311263787056	0	0	1.2866117000392618	0.7807083114098828	MCM4
Rho Protein Signal Transduction (GO:0007266)	1/55	0.5450956255285616	0.6423311263787056	0	0	1.2866117000392618	0.7807083114098828	ARHGEF7
Glycolipid Biosynthetic Process (GO:0009247)	1/55	0.5450956255285616	0.6423311263787056	0	0	1.2866117000392618	0.7807083114098828	SCCPDH
Positive Regulation of Protein Localization to Plasma Membrane (GO:1903078)	1/55	0.5450956255285616	0.6423311263787056	0	0	1.2866117000392618	0.7807083114098828	ITGB1
Positive Regulation of Telomere Maintenance (GO:0032206)	1/55	0.5450956255285616	0.6423311263787056	0	0	1.2866117000392618	0.7807083114098828	ATM
Regulation of Protein Catabolic Process (GO:0042176)	2/129	0.549083614298151	0.6465418086788651	0	0	1.0939297481431842	0.6558158571898569	TMF1;GPC3
Regulation of Protein Localization to Nucleus (GO:1900180)	1/56	0.5515730632929375	0.6470296506197816	0	0	1.2631545133311919	0.7515528951063674	MTOR
Cellular Response to Fibroblast Growth Factor Stimulus (GO:0044344)	1/56	0.5515730632929375	0.6470296506197816	0	0	1.2631545133311919	0.7515528951063674	SHCBP1
Response to Peptide Hormone (GO:0043434)	1/56	0.5515730632929375	0.6470296506197816	0	0	1.2631545133311919	0.7515528951063674	EIF2B4
Sulfur Compound Biosynthetic Process (GO:0044272)	1/56	0.5515730632929375	0.6470296506197816	0	0	1.2631545133311919	0.7515528951063674	B3GALT6
Nucleosome Assembly (GO:0006334)	1/56	0.5515730632929375	0.6470296506197816	0	0	1.2631545133311919	0.7515528951063674	NAP1L1
Plasma Membrane Bounded Cell Projection Assembly (GO:0120031)	4/277	0.5560188646120814	0.6515786056075068	0	0	1.017425431711146	0.5971809665462837	DYNC2H1;ITGB1;ARHGEF7;CC2D2A
Cartilage Development (GO:0051216)	1/57	0.5579585878678779	0.6515786056075068	0	0	1.240535083291267	0.7238156682944039	ATP7A
mRNA Stabilization (GO:0048255)	1/57	0.5579585878678779	0.6515786056075068	0	0	1.240535083291267	0.7238156682944039	ZC3H14
Memory (GO:0007613)	1/57	0.5579585878678779	0.6515786056075068	0	0	1.240535083291267	0.7238156682944039	VLDLR
Myeloid Cell Differentiation (GO:0030099)	1/57	0.5579585878678779	0.6515786056075068	0	0	1.240535083291267	0.7238156682944039	SLC1A5
Negative Regulation of Response to Stimulus (GO:0048585)	1/57	0.5579585878678779	0.6515786056075068	0	0	1.240535083291267	0.7238156682944039	PTPN1
Neuron Projection Guidance (GO:0097485)	2/132	0.5615549281020136	0.6545172655217562	0	0	1.0685215493726132	0.6165857501641535	CYFIP2;NRXN3
ERBB Signaling Pathway (GO:0038127)	1/58	0.5642534989488391	0.6545172655217562	0	0	1.2187093174632695	0.6974084327086779	STUB1
Cellular Response to Unfolded Protein (GO:0034620)	1/58	0.5642534989488391	0.6545172655217562	0	0	1.2187093174632695	0.6974084327086779	PTPN1
Sterol Metabolic Process (GO:0016125)	1/58	0.5642534989488391	0.6545172655217562	0	0	1.2187093174632695	0.6974084327086779	SQLE
Mesenchymal Cell Differentiation (GO:0048762)	1/58	0.5642534989488391	0.6545172655217562	0	0	1.2187093174632695	0.6974084327086779	CUL7
Negative Regulation of Protein Modification by Small Protein Conjugation or Removal (GO:1903321)	1/58	0.5642534989488391	0.6545172655217562	0	0	1.2187093174632695	0.6974084327086779	RPL11
Peptidyl-Tyrosine Phosphorylation (GO:0018108)	1/58	0.5642534989488391	0.6545172655217562	0	0	1.2187093174632695	0.6974084327086779	IGF1R
Positive Regulation of Type II Interferon Production (GO:0032729)	1/58	0.5642534989488391	0.6545172655217562	0	0	1.2187093174632695	0.6974084327086779	CEBPG
Regulation of Calcium Ion Transport (GO:0051924)	1/58	0.5642534989488391	0.6545172655217562	0	0	1.2187093174632695	0.6974084327086779	ATP2B1
Microtubule Cytoskeleton Organization Involved in Mitosis (GO:1902850)	1/59	0.5704590778523333	0.6592629372659656	0	0	1.1976361642500304	0.6722497573594967	TBCE
Mitotic DNA Damage Checkpoint Signaling (GO:0044773)	1/59	0.5704590778523333	0.6592629372659656	0	0	1.1976361642500304	0.6722497573594967	ATM
Protein Polymerization (GO:0051258)	1/59	0.5704590778523333	0.6592629372659656	0	0	1.1976361642500304	0.6722497573594967	GPX4
Proton Motive Force-Driven ATP Synthesis (GO:0015986)	1/59	0.5704590778523333	0.6592629372659656	0	0	1.1976361642500304	0.6722497573594967	ATP5F1C
Regulation of Bone Mineralization (GO:0030500)	1/59	0.5704590778523333	0.6592629372659656	0	0	1.1976361642500304	0.6722497573594967	ATP2B1
Response to Reactive Oxygen Species (GO:0000302)	1/60	0.5765765879754354	0.6638721570559113	0	0	1.1772773552135114	0.6482643594046024	ATM
Oxidative Phosphorylation (GO:0006119)	1/60	0.5765765879754354	0.6638721570559113	0	0	1.1772773552135114	0.6482643594046024	ATP5F1C
Positive Regulation of Cell Cycle (GO:0045787)	1/60	0.5765765879754354	0.6638721570559113	0	0	1.1772773552135114	0.6482643594046024	ZPR1
Protein Secretion (GO:0009306)	1/60	0.5765765879754354	0.6638721570559113	0	0	1.1772773552135114	0.6482643594046024	COPG2
Protein Targeting to Mitochondrion (GO:0006626)	1/60	0.5765765879754354	0.6638721570559113	0	0	1.1772773552135114	0.6482643594046024	PITRM1
Autophagy of Mitochondrion (GO:0000422)	1/61	0.5826072747732618	0.6688400157374927	0	0	1.1575971731448764	0.6253825515844031	LRBA
Regulation of Reactive Oxygen Species Metabolic Process (GO:2000377)	1/61	0.5826072747732618	0.6688400157374927	0	0	1.1575971731448764	0.6253825515844031	SIRT5
Negative Regulation of Canonical NF-kappaB Signal Transduction (GO:0043124)	1/61	0.5826072747732618	0.6688400157374927	0	0	1.1575971731448764	0.6253825515844031	CYLD
Phospholipid Transport (GO:0015914)	1/61	0.5826072747732618	0.6688400157374927	0	0	1.1575971731448764	0.6253825515844031	SCARB2
ATP Metabolic Process (GO:0046034)	1/62	0.5885523661823634	0.6736807187065378	0	0	1.138562242947344	0.6035397463650883	ATP5F1C
Antiviral Innate Immune Response (GO:0140374)	1/62	0.5885523661823634	0.6736807187065378	0	0	1.138562242947344	0.6035397463650883	DHX16
Organic Cation Transport (GO:0015695)	1/62	0.5885523661823634	0.6736807187065378	0	0	1.138562242947344	0.6035397463650883	SLC3A2
protein-DNA Complex Assembly (GO:0065004)	1/62	0.5885523661823634	0.6736807187065378	0	0	1.138562242947344	0.6035397463650883	NAP1L1
RNA Metabolic Process (GO:0016070)	1/63	0.5944130728614397	0.6793914813716896	0	0	1.1201413427561837	0.5826760113270533	ATXN2L
