Term	Overlap	P-value	Adjusted P-value	Old P-value	Old Adjusted P-value	Odds Ratio	Combined Score	Genes
Positive Regulation of Muscle Hypertrophy (GO:0014742)	1/18	0.15255417671306762	0.33716476579360916	0	0	6.399482870071106	12.03253480284285	ARRB2
Positive Regulation of Sprouting Angiogenesis (GO:1903672)	1/18	0.15255417671306762	0.33716476579360916	0	0	6.399482870071106	12.03253480284285	DSG2
Protein Localization to Chromosome, Centromeric Region (GO:0071459)	1/18	0.15255417671306762	0.33716476579360916	0	0	6.399482870071106	12.03253480284285	MTBP
Melanosome Assembly (GO:1903232)	1/18	0.15255417671306762	0.33716476579360916	0	0	6.399482870071106	12.03253480284285	AP1B1
Receptor Recycling (GO:0001881)	1/18	0.15255417671306762	0.33716476579360916	0	0	6.399482870071106	12.03253480284285	SORL1
Regulation of Adaptive Immune Response (GO:0002819)	1/18	0.15255417671306762	0.33716476579360916	0	0	6.399482870071106	12.03253480284285	TRIM27
Regulation of Amyloid Precursor Protein Catabolic Process (GO:1902991)	1/18	0.15255417671306762	0.33716476579360916	0	0	6.399482870071106	12.03253480284285	SORL1
Regulation of Cellular Respiration (GO:0043457)	1/18	0.15255417671306762	0.33716476579360916	0	0	6.399482870071106	12.03253480284285	IDE
Protein Deubiquitination (GO:0016579)	2/76	0.15350834664277266	0.3386382628187007	0	0	2.9480364342242797	5.524621273907974	USP4;OTULIN
Positive Regulation of Cell Population Proliferation (GO:0008284)	7/484	0.15656846211424097	0.34051297156975835	0	0	1.6125881456070135	2.9901607701750046	TBX1;CEP131;LONP1;FBLN1;NRG1;LAMC1;PKN1
Regulation of BMP Signaling Pathway (GO:0030510)	2/77	0.1567042687420996	0.34051297156975835	0	0	2.9085819521178635	5.390750922830659	ZNF423;SORL1
Negative Regulation of Lipid Catabolic Process (GO:0050995)	1/19	0.16031527965712492	0.34051297156975835	0	0	6.0436507936507935	11.063585134814165	SORL1
Actin Nucleation (GO:0045010)	1/19	0.16031527965712492	0.34051297156975835	0	0	6.0436507936507935	11.063585134814165	TRIM27
Adrenergic Receptor Signaling Pathway (GO:0071875)	1/19	0.16031527965712492	0.34051297156975835	0	0	6.0436507936507935	11.063585134814165	RAPGEF2
Negative Regulation of Transferase Activity (GO:0051348)	1/19	0.16031527965712492	0.34051297156975835	0	0	6.0436507936507935	11.063585134814165	EIF4A2
Regulation of Nuclear Division (GO:0051783)	1/19	0.16031527965712492	0.34051297156975835	0	0	6.0436507936507935	11.063585134814165	CDCA2
Antigen Processing and Presentation of Peptide Antigen via MHC Class I (GO:0002474)	1/19	0.16031527965712492	0.34051297156975835	0	0	6.0436507936507935	11.063585134814165	IDE
Regulation of Smooth Muscle Cell Migration (GO:0014910)	1/19	0.16031527965712492	0.34051297156975835	0	0	6.0436507936507935	11.063585134814165	SORL1
Response to Fibroblast Growth Factor (GO:0071774)	1/19	0.16031527965712492	0.34051297156975835	0	0	6.0436507936507935	11.063585134814165	TBX1
Positive Regulation of Axon Extension (GO:0045773)	1/19	0.16031527965712492	0.34051297156975835	0	0	6.0436507936507935	11.063585134814165	FYCO1
Dopamine Metabolic Process (GO:0042417)	1/19	0.16031527965712492	0.34051297156975835	0	0	6.0436507936507935	11.063585134814165	MOXD1
Embryonic Digestive Tract Development (GO:0048566)	1/19	0.16031527965712492	0.34051297156975835	0	0	6.0436507936507935	11.063585134814165	SALL1
Positive Regulation of Mitochondrial Fission (GO:0090141)	1/19	0.16031527965712492	0.34051297156975835	0	0	6.0436507936507935	11.063585134814165	REPS1
Glycoprotein Catabolic Process (GO:0006516)	1/19	0.16031527965712492	0.34051297156975835	0	0	6.0436507936507935	11.063585134814165	GLB1
Protein Localization to Endoplasmic Reticulum (GO:0070972)	1/19	0.16031527965712492	0.34051297156975835	0	0	6.0436507936507935	11.063585134814165	GABARAPL2
Mesoderm Development (GO:0007498)	1/19	0.16031527965712492	0.34051297156975835	0	0	6.0436507936507935	11.063585134814165	TBX1
Regulation of RIG-I Signaling Pathway (GO:0039535)	1/19	0.16031527965712492	0.34051297156975835	0	0	6.0436507936507935	11.063585134814165	ZC3HAV1
Regulation of Rac Protein Signal Transduction (GO:0035020)	1/19	0.16031527965712492	0.34051297156975835	0	0	6.0436507936507935	11.063585134814165	GABARAP
Regulation of Centriole Replication (GO:0046599)	1/19	0.16031527965712492	0.34051297156975835	0	0	6.0436507936507935	11.063585134814165	CEP295
Cilium Organization (GO:0044782)	4/230	0.1604284373694532	0.34051297156975835	0	0	1.9371137588371978	3.544738625526114	ACTR2;CEP131;POC1B;AURKA
Positive Regulation of ERK1 and ERK2 Cascade (GO:0070374)	3/153	0.16525061872472396	0.34419252578517245	0	0	2.1852222222222224	3.9340382074438645	RAPGEF2;NRG1;ARRB2
Negative Regulation of Cellular Component Organization (GO:0051129)	2/80	0.16636587203999115	0.34419252578517245	0	0	2.7962884261226804	5.015327476900816	RDX;SORL1
Negative Regulation of Response to External Stimulus (GO:0032102)	3/154	0.1674763232571181	0.34419252578517245	0	0	2.1706401766004415	3.8787457824081755	OTULIN;LONP1;YWHAZ
Alternative mRNA Splicing, via Spliceosome (GO:0000380)	1/20	0.16800568958104767	0.34419252578517245	0	0	5.725274725274725	10.212501350602297	SRSF6
Ameboidal-Type Cell Migration (GO:0001667)	1/20	0.16800568958104767	0.34419252578517245	0	0	5.725274725274725	10.212501350602297	PKN1
Cardiac Ventricle Development (GO:0003231)	1/20	0.16800568958104767	0.34419252578517245	0	0	5.725274725274725	10.212501350602297	SALL1
Cellular Response to Lectin (GO:1990858)	1/20	0.16800568958104767	0.34419252578517245	0	0	5.725274725274725	10.212501350602297	PKN1
Positive Regulation of G2/M Transition of Mitotic Cell Cycle (GO:0010971)	1/20	0.16800568958104767	0.34419252578517245	0	0	5.725274725274725	10.212501350602297	RRM2B
Positive Regulation of Cardiac Muscle Hypertrophy (GO:0010613)	1/20	0.16800568958104767	0.34419252578517245	0	0	5.725274725274725	10.212501350602297	ARRB2
Stimulatory C-type Lectin Receptor Signaling Pathway (GO:0002223)	1/20	0.16800568958104767	0.34419252578517245	0	0	5.725274725274725	10.212501350602297	PKN1
Striated Muscle Cell Differentiation (GO:0051146)	1/20	0.16800568958104767	0.34419252578517245	0	0	5.725274725274725	10.212501350602297	NRG1
Ganglioside Metabolic Process (GO:0001573)	1/20	0.16800568958104767	0.34419252578517245	0	0	5.725274725274725	10.212501350602297	GLB1
Heart Trabecula Morphogenesis (GO:0061384)	1/20	0.16800568958104767	0.34419252578517245	0	0	5.725274725274725	10.212501350602297	NRG1
Presynaptic Endocytosis (GO:0140238)	1/20	0.16800568958104767	0.34419252578517245	0	0	5.725274725274725	10.212501350602297	AP2B1
Lysosomal Lumen Acidification (GO:0007042)	1/20	0.16800568958104767	0.34419252578517245	0	0	5.725274725274725	10.212501350602297	ATP6V1A
Protein Heterooligomerization (GO:0051291)	1/20	0.16800568958104767	0.34419252578517245	0	0	5.725274725274725	10.212501350602297	ZNF746
Purine Nucleotide Biosynthetic Process (GO:0006164)	1/20	0.16800568958104767	0.34419252578517245	0	0	5.725274725274725	10.212501350602297	PFAS
Negative Regulation of RNA Splicing (GO:0033119)	1/20	0.16800568958104767	0.34419252578517245	0	0	5.725274725274725	10.212501350602297	SRSF6
Regulation of Cell Cycle G2/M Phase Transition (GO:1902749)	1/20	0.16800568958104767	0.34419252578517245	0	0	5.725274725274725	10.212501350602297	AURKA
Regulation of Cellular Response to Transforming Growth Factor Beta Stimulus (GO:1903844)	1/20	0.16800568958104767	0.34419252578517245	0	0	5.725274725274725	10.212501350602297	LTBP4
Positive Regulation of JNK Cascade (GO:0046330)	2/81	0.16960939561751429	0.346273601451355	0	0	2.760752500174837	4.898284886200842	SH3RF3;MINK1
Wound Healing (GO:0042060)	2/81	0.16960939561751429	0.346273601451355	0	0	2.760752500174837	4.898284886200842	NRG1;PKN1
Antigen Processing and Presentation of Endogenous Peptide Antigen (GO:0002483)	1/21	0.17562604687705657	0.3540595316541152	0	0	5.4387362637362635	9.460128491889682	IDE
Peripheral Nervous System Development (GO:0007422)	1/21	0.17562604687705657	0.3540595316541152	0	0	5.4387362637362635	9.460128491889682	NRG1
Cellular Response to Nerve Growth Factor Stimulus (GO:1990090)	1/21	0.17562604687705657	0.3540595316541152	0	0	5.4387362637362635	9.460128491889682	RAPGEF2
Positive Regulation of Extracellular Matrix Organization (GO:1903055)	1/21	0.17562604687705657	0.3540595316541152	0	0	5.4387362637362635	9.460128491889682	CLASP2
Excitatory Postsynaptic Potential (GO:0060079)	1/21	0.17562604687705657	0.3540595316541152	0	0	5.4387362637362635	9.460128491889682	ARRB2
Myoblast Differentiation (GO:0045445)	1/21	0.17562604687705657	0.3540595316541152	0	0	5.4387362637362635	9.460128491889682	NRG1
Negative Regulation of Amide Metabolic Process (GO:0034249)	1/21	0.17562604687705657	0.3540595316541152	0	0	5.4387362637362635	9.460128491889682	SORL1
Negative Regulation of Protein Phosphorylation (GO:0001933)	2/83	0.1761280862048485	0.3540595316541152	0	0	2.692312939090103	4.675319304632854	FBLN1;TRIM27
Regulation of Protein Kinase Activity (GO:0045859)	2/83	0.1761280862048485	0.3540595316541152	0	0	2.692312939090103	4.675319304632854	RAPGEF2;TRIM27
Regulation of Cellular Component Organization (GO:0051128)	3/159	0.17873422183598445	0.358442674012258	0	0	2.100534188034188	3.616816073117032	LTBP4;RAPGEF2;AURKA
Peptidyl-Lysine Modification (GO:0018205)	2/85	0.18268591330280246	0.358442674012258	0	0	2.6271716701058376	4.466157479600555	PLOD2;TRIM27
Regulation of Cell Division (GO:0051302)	2/85	0.18268591330280246	0.358442674012258	0	0	2.6271716701058376	4.466157479600555	SGF29;AURKA
Fc-gamma Receptor Signaling Pathway Involved in Phagocytosis (GO:0038096)	1/22	0.18317698620999942	0.358442674012258	0	0	5.17948717948718	8.791156309308382	PKN1
Negative Regulation of Microtubule Depolymerization (GO:0007026)	1/22	0.18317698620999942	0.358442674012258	0	0	5.17948717948718	8.791156309308382	CLASP2
Regulation of Mitotic Spindle Assembly (GO:1901673)	1/22	0.18317698620999942	0.358442674012258	0	0	5.17948717948718	8.791156309308382	EML3
Chaperone-Mediated Protein Complex Assembly (GO:0051131)	1/22	0.18317698620999942	0.358442674012258	0	0	5.17948717948718	8.791156309308382	LONP1
Positive Regulation of Interferon-Alpha Production (GO:0032727)	1/22	0.18317698620999942	0.358442674012258	0	0	5.17948717948718	8.791156309308382	ZC3HAV1
Positive Regulation of p38MAPK Cascade (GO:1900745)	1/22	0.18317698620999942	0.358442674012258	0	0	5.17948717948718	8.791156309308382	MINK1
Heparan Sulfate Proteoglycan Metabolic Process (GO:0030201)	1/22	0.18317698620999942	0.358442674012258	0	0	5.17948717948718	8.791156309308382	GLB1
Post-Transcriptional Gene Silencing (GO:0016441)	1/22	0.18317698620999942	0.358442674012258	0	0	5.17948717948718	8.791156309308382	HELZ
Mammary Gland Development (GO:0030879)	1/22	0.18317698620999942	0.358442674012258	0	0	5.17948717948718	8.791156309308382	NRG1
Regulation of Biosynthetic Process (GO:0009889)	1/22	0.18317698620999942	0.358442674012258	0	0	5.17948717948718	8.791156309308382	STC2
Negative Regulation of T Cell Receptor Signaling Pathway (GO:0050860)	1/22	0.18317698620999942	0.358442674012258	0	0	5.17948717948718	8.791156309308382	EZR
Regulation of Calcium Ion Import (GO:0090279)	1/22	0.18317698620999942	0.358442674012258	0	0	5.17948717948718	8.791156309308382	TRIM27
Negative Regulation of Cell Development (GO:0010721)	1/22	0.18317698620999942	0.358442674012258	0	0	5.17948717948718	8.791156309308382	SORL1
Negative Regulation of Multicellular Organismal Process (GO:0051241)	4/243	0.18360692702037626	0.3586881592537367	0	0	1.830532245623057	3.1026754069435363	TLE3;DSG2;SRSF6;ZNF423
Regulation of Innate Immune Response (GO:0045088)	2/86	0.18597838533170383	0.3627194336436211	0	0	2.595764272559853	4.3663995095232515	LONP1;YWHAZ
Negative Regulation of Osteoclast Differentiation (GO:0045671)	1/23	0.19065913641659998	0.36283758109653436	0	0	4.943806193806194	8.193212156030821	FBN1
Regulation of Neurotransmitter Receptor Activity (GO:0099601)	1/23	0.19065913641659998	0.36283758109653436	0	0	4.943806193806194	8.193212156030821	MINK1
Artery Development (GO:0060840)	1/23	0.19065913641659998	0.36283758109653436	0	0	4.943806193806194	8.193212156030821	TBX1
Carbohydrate Derivative Catabolic Process (GO:1901136)	1/23	0.19065913641659998	0.36283758109653436	0	0	4.943806193806194	8.193212156030821	GLB1
Phosphatidylinositol-Mediated Signaling (GO:0048015)	1/23	0.19065913641659998	0.36283758109653436	0	0	4.943806193806194	8.193212156030821	PIK3C2A
Placenta Development (GO:0001890)	1/23	0.19065913641659998	0.36283758109653436	0	0	4.943806193806194	8.193212156030821	FBN2
Platelet Dense Granule Organization (GO:0060155)	1/23	0.19065913641659998	0.36283758109653436	0	0	4.943806193806194	8.193212156030821	AP1B1
poly(A)+ mRNA Export From Nucleus (GO:0016973)	1/23	0.19065913641659998	0.36283758109653436	0	0	4.943806193806194	8.193212156030821	GLE1
Regulatory ncRNA-mediated Post-Transcriptional Gene Silencing (GO:0035194)	1/23	0.19065913641659998	0.36283758109653436	0	0	4.943806193806194	8.193212156030821	HELZ
Positive Regulation of BMP Signaling Pathway (GO:0030513)	1/23	0.19065913641659998	0.36283758109653436	0	0	4.943806193806194	8.193212156030821	ZNF423
Positive Regulation of Cell Cycle G2/M Phase Transition (GO:1902751)	1/23	0.19065913641659998	0.36283758109653436	0	0	4.943806193806194	8.193212156030821	RRM2B
Positive Regulation of Lamellipodium Assembly (GO:0010592)	1/23	0.19065913641659998	0.36283758109653436	0	0	4.943806193806194	8.193212156030821	ACTR2
Iron-Sulfur Cluster Assembly (GO:0016226)	1/23	0.19065913641659998	0.36283758109653436	0	0	4.943806193806194	8.193212156030821	CIAO3
Metallo-Sulfur Cluster Assembly (GO:0031163)	1/23	0.19065913641659998	0.36283758109653436	0	0	4.943806193806194	8.193212156030821	CIAO3
Negative Regulation of Cell Junction Assembly (GO:1901889)	1/23	0.19065913641659998	0.36283758109653436	0	0	4.943806193806194	8.193212156030821	CLASP2
Positive Regulation of Protein Kinase Activity (GO:0045860)	2/88	0.19258827425378708	0.36457833793212346	0	0	2.5351406912501604	4.175885426949254	LONP1;RAPGEF2
Negative Regulation of Extrinsic Apoptotic Signaling Pathway in Absence of Ligand (GO:2001240)	1/24	0.1980731207780637	0.36457833793212346	0	0	4.728619206880077	7.656197294314837	NRG1
DNA Methylation-Dependent Constitutive Heterochromatin Formation (GO:0006346)	1/24	0.1980731207780637	0.36457833793212346	0	0	4.728619206880077	7.656197294314837	MBD1
Fc Receptor Mediated Stimulatory Signaling Pathway (GO:0002431)	1/24	0.1980731207780637	0.36457833793212346	0	0	4.728619206880077	7.656197294314837	PKN1
Regulation of Extracellular Matrix Organization (GO:1903053)	1/24	0.1980731207780637	0.36457833793212346	0	0	4.728619206880077	7.656197294314837	LAMC1
Regulation of Intracellular Steroid Hormone Receptor Signaling Pathway (GO:0033143)	1/24	0.1980731207780637	0.36457833793212346	0	0	4.728619206880077	7.656197294314837	PKN1
Negative Regulation of Signal Transduction in Absence of Ligand (GO:1901099)	1/24	0.1980731207780637	0.36457833793212346	0	0	4.728619206880077	7.656197294314837	NRG1
Negative Regulation of Stress Fiber Assembly (GO:0051497)	1/24	0.1980731207780637	0.36457833793212346	0	0	4.728619206880077	7.656197294314837	CLASP2
cAMP-mediated Signaling (GO:0019933)	1/24	0.1980731207780637	0.36457833793212346	0	0	4.728619206880077	7.656197294314837	RAPGEF2
Regulation of Ruffle Assembly (GO:1900027)	1/24	0.1980731207780637	0.36457833793212346	0	0	4.728619206880077	7.656197294314837	RDX
Osteoclast Differentiation (GO:0030316)	1/24	0.1980731207780637	0.36457833793212346	0	0	4.728619206880077	7.656197294314837	FARP2
Outflow Tract Septum Morphogenesis (GO:0003148)	1/24	0.1980731207780637	0.36457833793212346	0	0	4.728619206880077	7.656197294314837	TBX1
Positive Regulation of JUN Kinase Activity (GO:0043507)	1/24	0.1980731207780637	0.36457833793212346	0	0	4.728619206880077	7.656197294314837	PKN1
Ear Morphogenesis (GO:0042471)	1/24	0.1980731207780637	0.36457833793212346	0	0	4.728619206880077	7.656197294314837	TBX1
Ventricular Cardiac Muscle Tissue Development (GO:0003229)	1/24	0.1980731207780637	0.36457833793212346	0	0	4.728619206880077	7.656197294314837	DSG2
Vesicle Transport Along Microtubule (GO:0047496)	1/24	0.1980731207780637	0.36457833793212346	0	0	4.728619206880077	7.656197294314837	FYCO1
Positive Regulation of Receptor Internalization (GO:0002092)	1/24	0.1980731207780637	0.36457833793212346	0	0	4.728619206880077	7.656197294314837	ARRB2
Positive Regulation of Striated Muscle Cell Differentiation (GO:0051155)	1/24	0.1980731207780637	0.36457833793212346	0	0	4.728619206880077	7.656197294314837	NRG1
Protein Localization to Cell Surface (GO:0034394)	1/24	0.1980731207780637	0.36457833793212346	0	0	4.728619206880077	7.656197294314837	USP4
Protein Targeting to Lysosome (GO:0006622)	1/24	0.1980731207780637	0.36457833793212346	0	0	4.728619206880077	7.656197294314837	SORL1
Purine-Containing Compound Biosynthetic Process (GO:0072522)	1/24	0.1980731207780637	0.36457833793212346	0	0	4.728619206880077	7.656197294314837	PFAS
Cellular Response to Nitrogen Compound (GO:1901699)	3/169	0.20183506396130865	0.37029865741724866	0	0	1.972991967871486	3.157387786842867	DDX11;RAPGEF2;EZR
Regulation of Double-Strand Break Repair (GO:2000779)	2/91	0.20255916591452333	0.37029865741724866	0	0	2.4493140480476754	3.9108767060646614	ACTR2;DDX11
Regulation of Epithelial to Mesenchymal Transition (GO:0010717)	2/91	0.20255916591452333	0.37029865741724866	0	0	2.4493140480476754	3.9108767060646614	DSG2;CLASP2
Protein O-linked Glycosylation (GO:0006493)	2/91	0.20255916591452333	0.37029865741724866	0	0	2.4493140480476754	3.9108767060646614	GXYLT1;PLOD2
Negative Regulation of Protein Depolymerization (GO:1901880)	1/25	0.2054195569259751	0.37029865741724866	0	0	4.531364468864469	7.171794043830397	CLASP2
Regulation of Muscle Cell Differentiation (GO:0051147)	1/25	0.2054195569259751	0.37029865741724866	0	0	4.531364468864469	7.171794043830397	LAMC1
Bile Acid and Bile Salt Transport (GO:0015721)	1/25	0.2054195569259751	0.37029865741724866	0	0	4.531364468864469	7.171794043830397	ABCC4
Response to Purine-Containing Compound (GO:0014074)	1/25	0.2054195569259751	0.37029865741724866	0	0	4.531364468864469	7.171794043830397	CREB1
Dopaminergic Neuron Differentiation (GO:0071542)	1/25	0.2054195569259751	0.37029865741724866	0	0	4.531364468864469	7.171794043830397	MANF
Sulfur Compound Catabolic Process (GO:0044273)	1/25	0.2054195569259751	0.37029865741724866	0	0	4.531364468864469	7.171794043830397	GLB1
Negative Regulation of Axonogenesis (GO:0050771)	1/25	0.2054195569259751	0.37029865741724866	0	0	4.531364468864469	7.171794043830397	FYCO1
Regulation of Cardiac Muscle Hypertrophy (GO:0010611)	1/25	0.2054195569259751	0.37029865741724866	0	0	4.531364468864469	7.171794043830397	ARRB2
Regulation of Cell Junction Assembly (GO:1901888)	1/25	0.2054195569259751	0.37029865741724866	0	0	4.531364468864469	7.171794043830397	RAPGEF2
Sensory Perception of Mechanical Stimulus (GO:0050954)	2/92	0.20589611257071128	0.37029865741724866	0	0	2.421976672805402	3.8276520808208145	TBX1;TIMM9
Glucose Homeostasis (GO:0042593)	2/92	0.20589611257071128	0.37029865741724866	0	0	2.421976672805402	3.8276520808208145	FBN2;FBN1
Heart Development (GO:0007507)	3/171	0.2065384801166409	0.3708876975265289	0	0	1.9493055555555556	3.07457832674878	TBX1;SALL1;FBN1
Positive Regulation of Double-Strand Break Repair (GO:2000781)	2/94	0.2125876118575036	0.37621544901061293	0	0	2.369084794619265	3.668293465242333	ACTR2;DDX11
Negative Regulation of Protein Localization to Nucleus (GO:1900181)	1/26	0.21269905691092378	0.37621544901061293	0	0	4.34989010989011	6.733094813080789	YWHAZ
Regulation of Postsynaptic Membrane Potential (GO:0060078)	1/26	0.21269905691092378	0.37621544901061293	0	0	4.34989010989011	6.733094813080789	ARRB2
Chemical Synaptic Transmission, Postsynaptic (GO:0099565)	1/26	0.21269905691092378	0.37621544901061293	0	0	4.34989010989011	6.733094813080789	ARRB2
Secretory Granule Organization (GO:0033363)	1/26	0.21269905691092378	0.37621544901061293	0	0	4.34989010989011	6.733094813080789	AP1B1
Limb Development (GO:0060173)	1/26	0.21269905691092378	0.37621544901061293	0	0	4.34989010989011	6.733094813080789	SALL1
Proteoglycan Metabolic Process (GO:0006029)	1/26	0.21269905691092378	0.37621544901061293	0	0	4.34989010989011	6.733094813080789	CHST14
Microtubule Nucleation (GO:0007020)	1/26	0.21269905691092378	0.37621544901061293	0	0	4.34989010989011	6.733094813080789	CLASP2
Regulation of Actin Filament Bundle Assembly (GO:0032231)	1/26	0.21269905691092378	0.37621544901061293	0	0	4.34989010989011	6.733094813080789	RDX
Regulation of Cardiac Muscle Cell Contraction (GO:0086004)	1/26	0.21269905691092378	0.37621544901061293	0	0	4.34989010989011	6.733094813080789	DSG2
Regulation of MAPK Cascade (GO:0043408)	4/260	0.21543656810599082	0.3770838482445434	0	0	1.707489525139665	2.6211479783771408	TBX1;MINK1;PKN1;YWHAZ
Retrograde Transport, Endosome to Golgi (GO:0042147)	2/95	0.21594139806655227	0.3770838482445434	0	0	2.3434919503356504	3.5919830998895934	TRIM27;SORL1
Sensory Perception of Sound (GO:0007605)	2/96	0.2193000418525529	0.3770838482445434	0	0	2.3184436346538146	3.51780798828996	TBX1;TIMM9
DNA Synthesis Involved in DNA Repair (GO:0000731)	1/27	0.21991222728692808	0.3770838482445434	0	0	4.182375316990702	6.334319417895495	RRM2B
ER-nucleus Signaling Pathway (GO:0006984)	1/27	0.21991222728692808	0.3770838482445434	0	0	4.182375316990702	6.334319417895495	MANF
Regulation of Interferon-Alpha Production (GO:0032647)	1/27	0.21991222728692808	0.3770838482445434	0	0	4.182375316990702	6.334319417895495	ZC3HAV1
Regulation of Intracellular Estrogen Receptor Signaling Pathway (GO:0033146)	1/27	0.21991222728692808	0.3770838482445434	0	0	4.182375316990702	6.334319417895495	PKN1
Regulation of Keratinocyte Proliferation (GO:0010837)	1/27	0.21991222728692808	0.3770838482445434	0	0	4.182375316990702	6.334319417895495	SRSF6
Regulation of Lysosomal Lumen pH (GO:0035751)	1/27	0.21991222728692808	0.3770838482445434	0	0	4.182375316990702	6.334319417895495	ATP6V1A
Negative Regulation of Proteolysis Involved in Protein Catabolic Process (GO:1903051)	1/27	0.21991222728692808	0.3770838482445434	0	0	4.182375316990702	6.334319417895495	GABARAPL2
Regulation of Microtubule Polymerization or Depolymerization (GO:0031110)	1/27	0.21991222728692808	0.3770838482445434	0	0	4.182375316990702	6.334319417895495	CLASP2
Regulation of Mitochondrial Fission (GO:0090140)	1/27	0.21991222728692808	0.3770838482445434	0	0	4.182375316990702	6.334319417895495	REPS1
Regulation of Proteolysis Involved in Protein Catabolic Process (GO:1903050)	1/27	0.21991222728692808	0.3770838482445434	0	0	4.182375316990702	6.334319417895495	CTSC
Cardiac Muscle Cell Differentiation (GO:0055007)	1/27	0.21991222728692808	0.3770838482445434	0	0	4.182375316990702	6.334319417895495	NRG1
Cellular Catabolic Process (GO:0044248)	1/27	0.21991222728692808	0.3770838482445434	0	0	4.182375316990702	6.334319417895495	IDE
Spindle Assembly Checkpoint Signaling (GO:0071173)	1/27	0.21991222728692808	0.3770838482445434	0	0	4.182375316990702	6.334319417895495	ZWINT
Positive Regulation of Lipid Metabolic Process (GO:0045834)	1/27	0.21991222728692808	0.3770838482445434	0	0	4.182375316990702	6.334319417895495	CREB1
Mitotic Spindle Assembly Checkpoint Signaling (GO:0007094)	1/27	0.21991222728692808	0.3770838482445434	0	0	4.182375316990702	6.334319417895495	ZWINT
Mitotic Spindle Checkpoint Signaling (GO:0071174)	1/27	0.21991222728692808	0.3770838482445434	0	0	4.182375316990702	6.334319417895495	ZWINT
Negative Regulation of Actin Filament Bundle Assembly (GO:0032232)	1/27	0.21991222728692808	0.3770838482445434	0	0	4.182375316990702	6.334319417895495	CLASP2
Regulation of Chromosome Segregation (GO:0051983)	1/27	0.21991222728692808	0.3770838482445434	0	0	4.182375316990702	6.334319417895495	NCAPG2
Regulation of Organelle Organization (GO:0033043)	2/97	0.22266317596619356	0.3812459611746744	0	0	2.2939226519337015	3.4456899088051838	RDX;EZR
Positive Regulation of Hydrolase Activity (GO:0051345)	2/98	0.2260304394721133	0.38156389480089636	0	0	2.269912523020258	3.3755542281719553	RAPGEF2;REPS1
Regulation of Extrinsic Apoptotic Signaling Pathway in Absence of Ligand (GO:2001239)	1/28	0.2270596691472227	0.38156389480089636	0	0	4.0272690272690275	5.970597235576237	NRG1
Regulation of Lipid Biosynthetic Process (GO:0046890)	1/28	0.2270596691472227	0.38156389480089636	0	0	4.0272690272690275	5.970597235576237	CREB1
Negative Regulation of Protein Polymerization (GO:0032272)	1/28	0.2270596691472227	0.38156389480089636	0	0	4.0272690272690275	5.970597235576237	TUBB4A
Regulation of Microtubule Depolymerization (GO:0031114)	1/28	0.2270596691472227	0.38156389480089636	0	0	4.0272690272690275	5.970597235576237	CLASP2
Regulation of Transmembrane Receptor Protein Serine/Threonine Kinase Signaling Pathway (GO:0090092)	1/28	0.2270596691472227	0.38156389480089636	0	0	4.0272690272690275	5.970597235576237	LTBP4
Positive Regulation of Fibroblast Proliferation (GO:0048146)	1/28	0.2270596691472227	0.38156389480089636	0	0	4.0272690272690275	5.970597235576237	FBLN1
Establishment of Protein Localization to Mitochondrial Membrane (GO:0090151)	1/28	0.2270596691472227	0.38156389480089636	0	0	4.0272690272690275	5.970597235576237	TIMM9
Positive Regulation of Microtubule Polymerization or Depolymerization (GO:0031112)	1/28	0.2270596691472227	0.38156389480089636	0	0	4.0272690272690275	5.970597235576237	PKN1
Positive Regulation of Mitotic Cell Cycle (GO:0045931)	1/28	0.2270596691472227	0.38156389480089636	0	0	4.0272690272690275	5.970597235576237	AURKA
Inner Ear Morphogenesis (GO:0042472)	1/28	0.2270596691472227	0.38156389480089636	0	0	4.0272690272690275	5.970597235576237	TBX1
Positive Regulation of Viral Genome Replication (GO:0045070)	1/28	0.2270596691472227	0.38156389480089636	0	0	4.0272690272690275	5.970597235576237	RAD23A
Regulation of Cardiac Muscle Cell Action Potential (GO:0098901)	1/28	0.2270596691472227	0.38156389480089636	0	0	4.0272690272690275	5.970597235576237	DSG2
Negative Regulation of Transcription by RNA Polymerase II (GO:0000122)	9/732	0.22862186801884196	0.3836418241113901	0	0	1.3660037201316355	2.0157923903127153	ZNF131;SALL1;NFIX;MBD1;ZNF746;TRIM27;SGF29;EZR;YWHAZ
Positive Regulation of Neuron Projection Development (GO:0010976)	2/99	0.22940147756372467	0.3844024759175927	0	0	2.246397448311215	3.307329704274088	FBXO38;RAPGEF2
Neuron Differentiation (GO:0030182)	3/181	0.23040653040771114	0.3855382000288121	0	0	1.8388576779026218	2.699277586434936	PBX2;MANF;ITM2C
Regulation of Gene Expression (GO:0010468)	13/1127	0.23308425863459814	0.3857611891745527	0	0	1.2838684127151758	1.8697685233824723	KDM5C;ZNF131;ZBTB38;RDX;FBLN1;SGF29;CIAO3;AURKA;STC2;RBM12B;EZR;ZNF423;PFDN5
Regulation of Dendrite Morphogenesis (GO:0048814)	1/29	0.2341419781492404	0.3857611891745527	0	0	3.883241758241758	5.637797575258975	RAPGEF2
Fc-gamma Receptor Signaling Pathway (GO:0038094)	1/29	0.2341419781492404	0.3857611891745527	0	0	3.883241758241758	5.637797575258975	PKN1
